"Participant","V1","Condition","Congruity","Response","Correctness","Cue","Finger","Item","Gender","Reaction_time","FS","EC","PT","PD","SS","Age"
8,51,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.91266337254555,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,52,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.382815562149859,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,53,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.503146749663061,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,54,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.994245777468302,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,55,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.268485132505229,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,56,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.851561239782614,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,57,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.616922949183906,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,58,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.37759400113526,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,59,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.836918663858586,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,60,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.0155070060273449,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,62,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.689408668115356,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,63,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.800310093258282,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,64,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.557143028714258,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,65,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.559451909688832,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,67,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.601291685935954,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,68,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.62595391707831,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,69,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.592247036119348,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,70,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.550063641680255,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,71,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.287568278228324,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,72,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.558191602502356,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,73,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.187890742025524,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,74,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.542861790199091,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,75,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.277883493736414,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,76,"IT","No","lcmd","1","Index","Middle","Index Middle","male",-0.281901269614901,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,77,"IT","Yes","lcmd","1","Index","Index","Index Index","male",-0.505697195122854,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,78,"IT","No","lalt","1","Middle","Index","Middle Index","male",-0.523542687337716,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
8,79,"IT","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.291406394723701,0.366677499831874,0.429484040078703,1.3413645739034,-0.680006636821251,-0.0226406753649995,1.80259989671727
9,0,"II","No","lalt","1","Middle","Index","Middle Index","male",0.21430605080431,-2.0277055179382,-0.539258651626163,-1.23581669770438,-0.680006636821251,-1.66100227450499,0.280245761280561
9,1,"II","Yes","lcmd","1","Index","Index","Index Index","male",-0.803028759112114,-2.0277055179382,-0.539258651626163,-1.23581669770438,-0.680006636821251,-1.66100227450499,0.280245761280561
9,3,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",1.38855931091776,-2.0277055179382,-0.539258651626163,-1.23581669770438,-0.680006636821251,-1.66100227450499,0.280245761280561
9,5,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",-0.247554029690144,-2.0277055179382,-0.539258651626163,-1.23581669770438,-0.680006636821251,-1.66100227450499,0.280245761280561
9,6,"II","Yes","lcmd","1","Index","Index","Index Index","male",0.161548546732614,-2.0277055179382,-0.539258651626163,-1.23581669770438,-0.680006636821251,-1.66100227450499,0.280245761280561
9,7,"II","No","lcmd","1","Index","Middle","Index Middle","male",2.35731790286415,-2.0277055179382,-0.539258651626163,-1.23581669770438,-0.680006636821251,-1.66100227450499,0.280245761280561
9,8,"II","Yes","lalt","1","Middle","Middle","Middle Middle","male",0.429001477321468,-2.0277055179382,-0.539258651626163,-1.23581669770438,-0.680006636821251,-1.66100227450499,0.280245761280561
9,9,"II","No","lalt","1","Middle","Index","Middle Index","male",0.376078892969642,-2.0277055179382,-0.539258651626163,-1.23581669770438,-0.680006636821251,-1.66100227450499,0.280245761280561
9,10,"II","Yes","lcmd","1","Index","Index","Index Index","male",0.450713122766399,-2.0277055179382,-0.539258651626163,-1.23581669770438,-0.680006636821251,-1.66100227450499,0.280245761280561
9,11,"II","No","lcmd","1","Index","Middle","Index Middle","male",3.22246910589989,-2.0277055179382,-0.539258651626163,-1.23581669770438,-0.680006636821251,-1.66100227450499,0.280245761280561
